#id	check	kind	owner	path	line	detail
9d5a899bd855	api-parity(accessor)	accessor	Layout#font	/Layout	0	var font/0 in reference port only
0167adbbd019	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font#strikethroughX	com/github/tommyettinger/textra/Font.java	3670	kind=BeanDetect — auto-detected pair `strikethroughX` via `getStrikethroughX`
392842276fbf	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font#strikethroughY	com/github/tommyettinger/textra/Font.java	3674	kind=BeanDetect — auto-detected pair `strikethroughY` via `getStrikethroughY`
da83a13eeaac	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font#underlineX	com/github/tommyettinger/textra/Font.java	3648	kind=BeanDetect — auto-detected pair `underlineX` via `getUnderlineX`
6292c186c194	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font#underlineY	com/github/tommyettinger/textra/Font.java	3652	kind=BeanDetect — auto-detected pair `underlineY` via `getUnderlineY`
3478e365dc2f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$GlyphRegion#maxDimension	com/github/tommyettinger/textra/Font.java	268	kind=BeanDetect — auto-detected pair `maxDimension` via `getMaxDimension`
89090db5c6d9	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessAtlasRegion#flipX	com/github/tommyettinger/textra/Font.java	486	kind=BeanDetect — auto-detected pair `flipX` via `isFlipX`
8236870e7484	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessAtlasRegion#flipY	com/github/tommyettinger/textra/Font.java	491	kind=BeanDetect — auto-detected pair `flipY` via `isFlipY`
16e90faf8b5b	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessAtlasRegion#regionHeight	com/github/tommyettinger/textra/Font.java	470	kind=BeanDetect — auto-detected pair `regionHeight` via `getRegionHeight/setRegionHeight`
b19805d85363	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessAtlasRegion#regionWidth	com/github/tommyettinger/textra/Font.java	460	kind=BeanDetect — auto-detected pair `regionWidth` via `getRegionWidth/setRegionWidth`
29f6d86840ad	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessAtlasRegion#regionX	com/github/tommyettinger/textra/Font.java	440	kind=BeanDetect — auto-detected pair `regionX` via `getRegionX/setRegionX`
4fb1cc8ee464	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessAtlasRegion#regionY	com/github/tommyettinger/textra/Font.java	450	kind=BeanDetect — auto-detected pair `regionY` via `getRegionY/setRegionY`
be01f455f015	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessRegion#flipX	com/github/tommyettinger/textra/Font.java	386	kind=BeanDetect — auto-detected pair `flipX` via `isFlipX`
81d9450c5175	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessRegion#flipY	com/github/tommyettinger/textra/Font.java	391	kind=BeanDetect — auto-detected pair `flipY` via `isFlipY`
0c61156e1991	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessRegion#regionHeight	com/github/tommyettinger/textra/Font.java	370	kind=BeanDetect — auto-detected pair `regionHeight` via `getRegionHeight/setRegionHeight`
1ef5c19a69db	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessRegion#regionWidth	com/github/tommyettinger/textra/Font.java	360	kind=BeanDetect — auto-detected pair `regionWidth` via `getRegionWidth/setRegionWidth`
4f27e41b4f0d	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessRegion#regionX	com/github/tommyettinger/textra/Font.java	340	kind=BeanDetect — auto-detected pair `regionX` via `getRegionX/setRegionX`
21d46208a1ad	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Font$TexturelessRegion#regionY	com/github/tommyettinger/textra/Font.java	350	kind=BeanDetect — auto-detected pair `regionY` via `getRegionY/setRegionY`
949f337e6e67	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#fontColor	com/github/tommyettinger/textra/ImageTextraButton.java	181	kind=BeanDetect — auto-detected pair `fontColor` via `getFontColor`
5172e8aa2026	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#image	com/github/tommyettinger/textra/ImageTextraButton.java	211	kind=BeanDetect — auto-detected pair `image` via `getImage`
a5b48dce9140	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#imageCell	com/github/tommyettinger/textra/ImageTextraButton.java	215	kind=BeanDetect — auto-detected pair `imageCell` via `getImageCell`
bb4e5bf3b1d8	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#imageDrawable	com/github/tommyettinger/textra/ImageTextraButton.java	150	kind=BeanDetect — auto-detected pair `imageDrawable` via `getImageDrawable`
bfc8ead34b0c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#label	com/github/tommyettinger/textra/ImageTextraButton.java	224	kind=BeanDetect — auto-detected pair `label` via `getLabel/setLabel`
c09e4d377d4c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#labelCell	com/github/tommyettinger/textra/ImageTextraButton.java	228	kind=BeanDetect — auto-detected pair `labelCell` via `getLabelCell`
58f4df5b2552	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#style	com/github/tommyettinger/textra/ImageTextraButton.java	143	kind=BeanDetect — auto-detected pair `style` via `getStyle`
d1f870063c06	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.ImageTextraButton#text	com/github/tommyettinger/textra/ImageTextraButton.java	236	kind=BeanDetect — auto-detected pair `text` via `getText`
cd9b0e5f2eec	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Layout#font	com/github/tommyettinger/textra/Layout.java	105	kind=BeanDetect — auto-detected pair `font` via `getFont/setFont`
8b5eb3b2171f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Layout#height	com/github/tommyettinger/textra/Layout.java	183	kind=BeanDetect — auto-detected pair `height` via `getHeight`
f94bddc45b3d	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.Layout#width	com/github/tommyettinger/textra/Layout.java	174	kind=BeanDetect — auto-detected pair `width` via `getWidth`
aafe34854488	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraArea#prefHeight	com/github/tommyettinger/textra/TextraArea.java	95	kind=BeanDetect — auto-detected pair `prefHeight` via `getPrefHeight`
57058930a874	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraButton#fontColor	com/github/tommyettinger/textra/TextraButton.java	116	kind=BeanDetect — auto-detected pair `fontColor` via `getFontColor`
feea4a61734a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraButton#style	com/github/tommyettinger/textra/TextraButton.java	109	kind=BeanDetect — auto-detected pair `style` via `getStyle`
ead9e56f972a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraButton#text	com/github/tommyettinger/textra/TextraButton.java	174	kind=BeanDetect — auto-detected pair `text` via `getText/setText`
89d27fc6fb55	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraButton#textraLabel	com/github/tommyettinger/textra/TextraButton.java	152	kind=BeanDetect — auto-detected pair `textraLabel` via `getTextraLabel/setTextraLabel`
2d2555edd39f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraButton#textraLabelCell	com/github/tommyettinger/textra/TextraButton.java	156	kind=BeanDetect — auto-detected pair `textraLabelCell` via `getTextraLabelCell`
96e8d27a314f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraCheckBox#image	com/github/tommyettinger/textra/TextraCheckBox.java	126	kind=BeanDetect — auto-detected pair `image` via `getImage`
f4254534f730	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraCheckBox#imageCell	com/github/tommyettinger/textra/TextraCheckBox.java	130	kind=BeanDetect — auto-detected pair `imageCell` via `getImageCell`
02e286d5f16f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraCheckBox#style	com/github/tommyettinger/textra/TextraCheckBox.java	101	kind=BeanDetect — auto-detected pair `style` via `getStyle`
e48b311892ff	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraDialog#buttonTable	com/github/tommyettinger/textra/TextraDialog.java	171	kind=BeanDetect — auto-detected pair `buttonTable` via `getButtonTable`
efb9470cc7b7	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraDialog#contentTable	com/github/tommyettinger/textra/TextraDialog.java	167	kind=BeanDetect — auto-detected pair `contentTable` via `getContentTable`
374852b24792	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#alignment	com/github/tommyettinger/textra/TextraField.java	882	kind=BeanDetect — auto-detected pair `alignment` via `getAlignment/setAlignment`
5edb1dffb045	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#backgroundDrawable	com/github/tommyettinger/textra/TextraField.java	382	kind=BeanDetect — auto-detected pair `backgroundDrawable` via `getBackgroundDrawable`
004b89719e17	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#blinkTime	com/github/tommyettinger/textra/TextraField.java	932	kind=BeanDetect — auto-detected pair `blinkTime` via `getBlinkTime/setBlinkTime`
b6a8e3c8c5c3	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#cursorBlinking	com/github/tommyettinger/textra/TextraField.java	940	kind=BeanDetect — auto-detected pair `cursorBlinking` via `isCursorBlinking/setCursorBlinking`
c58a2d46d8ba	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#cursorPosition	com/github/tommyettinger/textra/TextraField.java	819	kind=BeanDetect — auto-detected pair `cursorPosition` via `getCursorPosition/setCursorPosition`
aaaf4d391810	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#defaultInputListener	com/github/tommyettinger/textra/TextraField.java	679	kind=BeanDetect — auto-detected pair `defaultInputListener` via `getDefaultInputListener`
0b2ade395e8e	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#disabled	com/github/tommyettinger/textra/TextraField.java	952	kind=BeanDetect — auto-detected pair `disabled` via `isDisabled/setDisabled`
b478869ee587	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#maxLength	com/github/tommyettinger/textra/TextraField.java	281	kind=BeanDetect — auto-detected pair `maxLength` via `getMaxLength/setMaxLength`
465396ebf04d	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#messageText	com/github/tommyettinger/textra/TextraField.java	703	kind=BeanDetect — auto-detected pair `messageText` via `getMessageText/setMessageText`
bc821fc6a07a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#onscreenKeyboard	com/github/tommyettinger/textra/TextraField.java	841	kind=BeanDetect — auto-detected pair `onscreenKeyboard` via `getOnscreenKeyboard/setOnscreenKeyboard`
9b6f44053928	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#passwordCharacter	com/github/tommyettinger/textra/TextraField.java	920	kind=BeanDetect — auto-detected pair `passwordCharacter` via `getPasswordCharacter/setPasswordCharacter`
70fc6fcaac4a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#passwordMode	com/github/tommyettinger/textra/TextraField.java	912	kind=BeanDetect — auto-detected pair `passwordMode` via `isPasswordMode/setPasswordMode`
010806ff0852	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#prefHeight	com/github/tommyettinger/textra/TextraField.java	857	kind=BeanDetect — auto-detected pair `prefHeight` via `getPrefHeight`
3ad1f9cccb28	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#prefWidth	com/github/tommyettinger/textra/TextraField.java	853	kind=BeanDetect — auto-detected pair `prefWidth` via `getPrefWidth`
9f0388bc27a9	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#programmaticChangeEvents	com/github/tommyettinger/textra/TextraField.java	774	kind=BeanDetect — auto-detected pair `programmaticChangeEvents` via `getProgrammaticChangeEvents/setProgrammaticChangeEvents`
ef1963efd35a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#selection	com/github/tommyettinger/textra/TextraField.java	786	kind=BeanDetect — auto-detected pair `selection` via `getSelection`
eed4c9bdb775	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#selectionEnd	com/github/tommyettinger/textra/TextraField.java	782	kind=BeanDetect — auto-detected pair `selectionEnd` via `getSelectionEnd`
d3eb21814442	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#selectionStart	com/github/tommyettinger/textra/TextraField.java	778	kind=BeanDetect — auto-detected pair `selectionStart` via `getSelectionStart`
923e90bb8f3a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#style	com/github/tommyettinger/textra/TextraField.java	302	kind=BeanDetect — auto-detected pair `style` via `getStyle/setStyle`
2539073dfd6f	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#text	com/github/tommyettinger/textra/TextraField.java	740	kind=BeanDetect — auto-detected pair `text` via `getText/setText`
cba5823406ec	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraField#textFieldFilter	com/github/tommyettinger/textra/TextraField.java	693	kind=BeanDetect — auto-detected pair `textFieldFilter` via `getTextFieldFilter/setTextFieldFilter`
7ce999f4a0d4	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#advances	com/github/tommyettinger/textra/TextraLabel.java	918	kind=BeanDetect — auto-detected pair `advances` via `getAdvances`
75a6fa4d2349	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#alignment	com/github/tommyettinger/textra/TextraLabel.java	655	kind=BeanDetect — auto-detected pair `alignment` via `getAlignment/setAlignment`
b9d2a7e32409	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#defaultToken	com/github/tommyettinger/textra/TextraLabel.java	927	kind=BeanDetect — auto-detected pair `defaultToken` via `getDefaultToken/setDefaultToken`
919e7855cc60	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#ellipsis	com/github/tommyettinger/textra/TextraLabel.java	812	kind=BeanDetect — auto-detected pair `ellipsis` via `getEllipsis/setEllipsis`
84f19fb4c25c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#font	com/github/tommyettinger/textra/TextraLabel.java	669	kind=BeanDetect — auto-detected pair `font` via `getFont/setFont`
f59edf884bc1	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#maxLines	com/github/tommyettinger/textra/TextraLabel.java	792	kind=BeanDetect — auto-detected pair `maxLines` via `getMaxLines/setMaxLines`
a7990d53f107	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#offsets	com/github/tommyettinger/textra/TextraLabel.java	898	kind=BeanDetect — auto-detected pair `offsets` via `getOffsets`
18624a8ae877	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#prefHeight	com/github/tommyettinger/textra/TextraLabel.java	518	kind=BeanDetect — auto-detected pair `prefHeight` via `getPrefHeight`
4266196ef69a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#prefWidth	com/github/tommyettinger/textra/TextraLabel.java	506	kind=BeanDetect — auto-detected pair `prefWidth` via `getPrefWidth`
6ab611513f58	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#rotations	com/github/tommyettinger/textra/TextraLabel.java	889	kind=BeanDetect — auto-detected pair `rotations` via `getRotations`
08f0286a7491	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraLabel#sizing	com/github/tommyettinger/textra/TextraLabel.java	908	kind=BeanDetect — auto-detected pair `sizing` via `getSizing`
96aea0744ec3	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#alignment	com/github/tommyettinger/textra/TextraListBox.java	478	kind=BeanDetect — auto-detected pair `alignment` via `getAlignment/setAlignment`
4585dba508af	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#items	com/github/tommyettinger/textra/TextraListBox.java	448	kind=BeanDetect — auto-detected pair `items` via `getItems/setItems`
5dd74c95d185	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#keyListener	com/github/tommyettinger/textra/TextraListBox.java	490	kind=BeanDetect — auto-detected pair `keyListener` via `getKeyListener`
6cb0cd8d32bc	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#overItem	com/github/tommyettinger/textra/TextraListBox.java	344	kind=BeanDetect — auto-detected pair `overItem` via `getOverItem`
1f170aa8eb18	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#prefHeight	com/github/tommyettinger/textra/TextraListBox.java	457	kind=BeanDetect — auto-detected pair `prefHeight` via `getPrefHeight`
fb663839d09a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#prefWidth	com/github/tommyettinger/textra/TextraListBox.java	452	kind=BeanDetect — auto-detected pair `prefWidth` via `getPrefWidth`
f42be2d34f1e	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#pressedItem	com/github/tommyettinger/textra/TextraListBox.java	349	kind=BeanDetect — auto-detected pair `pressedItem` via `getPressedItem`
bd65fb00311e	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#selected	com/github/tommyettinger/textra/TextraListBox.java	310	kind=BeanDetect — auto-detected pair `selected` via `getSelected/setSelected`
aacee196ad0d	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#selectedIndex	com/github/tommyettinger/textra/TextraListBox.java	326	kind=BeanDetect — auto-detected pair `selectedIndex` via `getSelectedIndex/setSelectedIndex`
b8cf1ab2a6e7	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#selection	com/github/tommyettinger/textra/TextraListBox.java	301	kind=BeanDetect — auto-detected pair `selection` via `getSelection/setSelection`
0f2e44d6e54d	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#style	com/github/tommyettinger/textra/TextraListBox.java	203	kind=BeanDetect — auto-detected pair `style` via `getStyle/setStyle`
720228f5d0c1	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraListBox#typeToSelect	com/github/tommyettinger/textra/TextraListBox.java	482	kind=BeanDetect — auto-detected pair `typeToSelect` via `getTypeToSelect/setTypeToSelect`
369822bc657d	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#backgroundDrawable	com/github/tommyettinger/textra/TextraSelectBox.java	236	kind=BeanDetect — auto-detected pair `backgroundDrawable` via `getBackgroundDrawable`
9407b18b2188	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#clickListener	com/github/tommyettinger/textra/TextraSelectBox.java	420	kind=BeanDetect — auto-detected pair `clickListener` via `getClickListener`
4f1dae3263f9	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#disabled	com/github/tommyettinger/textra/TextraSelectBox.java	361	kind=BeanDetect — auto-detected pair `disabled` via `isDisabled/setDisabled`
fd716c3b0707	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#fontColor	com/github/tommyettinger/textra/TextraSelectBox.java	244	kind=BeanDetect — auto-detected pair `fontColor` via `getFontColor`
010e7a7bf28b	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#items	com/github/tommyettinger/textra/TextraSelectBox.java	186	kind=BeanDetect — auto-detected pair `items` via `getItems/setItems`
c9a30e57e0df	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#list	com/github/tommyettinger/textra/TextraSelectBox.java	401	kind=BeanDetect — auto-detected pair `list` via `getList`
f420a533e1ed	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#maxListCount	com/github/tommyettinger/textra/TextraSelectBox.java	101	kind=BeanDetect — auto-detected pair `maxListCount` via `getMaxListCount/setMaxListCount`
e26b1db115d6	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#maxPrefWidth	com/github/tommyettinger/textra/TextraSelectBox.java	343	kind=BeanDetect — auto-detected pair `maxPrefWidth` via `getMaxPrefWidth`
b085aff3ed63	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#over	com/github/tommyettinger/textra/TextraSelectBox.java	416	kind=BeanDetect — auto-detected pair `over` via `isOver`
e5db4554fea9	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#prefHeight	com/github/tommyettinger/textra/TextraSelectBox.java	370	kind=BeanDetect — auto-detected pair `prefHeight` via `getPrefHeight`
3291e178ccf1	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#prefWidth	com/github/tommyettinger/textra/TextraSelectBox.java	365	kind=BeanDetect — auto-detected pair `prefWidth` via `getPrefWidth`
23ad0382ff00	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#scrollPane	com/github/tommyettinger/textra/TextraSelectBox.java	412	kind=BeanDetect — auto-detected pair `scrollPane` via `getScrollPane`
753359b87080	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#selected	com/github/tommyettinger/textra/TextraSelectBox.java	307	kind=BeanDetect — auto-detected pair `selected` via `getSelected/setSelected`
91bd25141024	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#selectedIndex	com/github/tommyettinger/textra/TextraSelectBox.java	322	kind=BeanDetect — auto-detected pair `selectedIndex` via `getSelectedIndex/setSelectedIndex`
c1d661f30823	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#selectedPrefWidth	com/github/tommyettinger/textra/TextraSelectBox.java	337	kind=BeanDetect — auto-detected pair `selectedPrefWidth` via `getSelectedPrefWidth/setSelectedPrefWidth`
abaef0e0adcb	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#selection	com/github/tommyettinger/textra/TextraSelectBox.java	302	kind=BeanDetect — auto-detected pair `selection` via `getSelection`
decaf1ffedb4	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox#style	com/github/tommyettinger/textra/TextraSelectBox.java	123	kind=BeanDetect — auto-detected pair `style` via `getStyle/setStyle`
637a4c706d22	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox$SelectBoxScrollPane#list	com/github/tommyettinger/textra/TextraSelectBox.java	610	kind=BeanDetect — auto-detected pair `list` via `getList`
92d3c9690928	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraSelectBox$SelectBoxScrollPane#selectBox	com/github/tommyettinger/textra/TextraSelectBox.java	614	kind=BeanDetect — auto-detected pair `selectBox` via `getSelectBox`
e69dcce45c22	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#dragging	com/github/tommyettinger/textra/TextraWindow.java	417	kind=BeanDetect — auto-detected pair `dragging` via `isDragging`
8ad3b9f4781a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#modal	com/github/tommyettinger/textra/TextraWindow.java	389	kind=BeanDetect — auto-detected pair `modal` via `isModal/setModal`
3a49f5ef9150	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#movable	com/github/tommyettinger/textra/TextraWindow.java	381	kind=BeanDetect — auto-detected pair `movable` via `isMovable/setMovable`
1f539cd6a286	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#prefWidth	com/github/tommyettinger/textra/TextraWindow.java	421	kind=BeanDetect — auto-detected pair `prefWidth` via `getPrefWidth`
3dc73d9763c9	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#resizable	com/github/tommyettinger/textra/TextraWindow.java	401	kind=BeanDetect — auto-detected pair `resizable` via `isResizable/setResizable`
a95063e29549	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#resizeBorder	com/github/tommyettinger/textra/TextraWindow.java	409	kind=BeanDetect — auto-detected pair `resizeBorder` via `getResizeBorder/setResizeBorder`
831c144c7a2e	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#style	com/github/tommyettinger/textra/TextraWindow.java	298	kind=BeanDetect — auto-detected pair `style` via `getStyle/setStyle`
188120900e4b	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#titleLabel	com/github/tommyettinger/textra/TextraWindow.java	429	kind=BeanDetect — auto-detected pair `titleLabel` via `getTitleLabel`
c68d3940573a	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextraWindow#titleTable	com/github/tommyettinger/textra/TextraWindow.java	425	kind=BeanDetect — auto-detected pair `titleTable` via `getTitleTable`
4bba78d7140b	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayCpuPolygonSpriteBatch#transformMatrix	com/github/tommyettinger/textra/TextureArrayCpuPolygonSpriteBatch.java	112	kind=BeanDetect — auto-detected pair `transformMatrix` via `getTransformMatrix/setTransformMatrix`
837ecd3ca50c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#blendDstFunc	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1304	kind=BeanDetect — auto-detected pair `blendDstFunc` via `getBlendDstFunc`
03c384c4edcd	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#blendDstFuncAlpha	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1314	kind=BeanDetect — auto-detected pair `blendDstFuncAlpha` via `getBlendDstFuncAlpha`
0e8b7e9a6bb3	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#blendSrcFunc	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1299	kind=BeanDetect — auto-detected pair `blendSrcFunc` via `getBlendSrcFunc`
dc3fa84968a7	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#blendSrcFuncAlpha	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1309	kind=BeanDetect — auto-detected pair `blendSrcFuncAlpha` via `getBlendSrcFuncAlpha`
415f49665c2c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#blendingEnabled	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1497	kind=BeanDetect — auto-detected pair `blendingEnabled` via `isBlendingEnabled`
49f5dc587cbd	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#drawing	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1502	kind=BeanDetect — auto-detected pair `drawing` via `isDrawing`
ef781e9d9339	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#packedColor	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1251	kind=BeanDetect — auto-detected pair `packedColor` via `getPackedColor`
bf8ea5561598	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#projectionMatrix	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1325	kind=BeanDetect — auto-detected pair `projectionMatrix` via `getProjectionMatrix/setProjectionMatrix`
b9e2fa452bd8	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#shader	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1489	kind=BeanDetect — auto-detected pair `shader` via `getShader/setShader`
cc0cc468fa3c	idiom(converted)	BeanDetect	com.github.tommyettinger.textra.TextureArrayPolygonSpriteBatch#textureLFUCapacity	com/github/tommyettinger/textra/TextureArrayPolygonSpriteBatch.java	1266	kind=BeanDetect — auto-detected pair `textureLFUCapacity` via `getTextureLFUCapacity`
